Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;PS04;MGP14;qValue;fold;log2(fold)
2157974;2157990;2159798;2159836;+;-;SCO2015;nucleotidase;72;54;1;1,333333333;0,415037499
5458892;5458994;5459911;;+;-;SCO5025;transcriptional regulator;73;54;1;1,351851852;0,434937057
5215428;5215428;5215964;5216189;+;-;SCO4794;hypothetical protein;78;54;1;1,444444444;0,530514717
3375950;3375950;3376180;3376194;+;-;SCO3082;hypothetical protein;79;54;1;1,462962963;0,548893246
1762031;1761789;1760296;1760139;-;-;SCO1647;hypothetical protein;87;54;0,668582425;1,611111111;0,688055994
3027493;3027514;3029130;3029153;+;-;SCO2776;acetyl/propionyl CoA carboxylase subunit beta;91;54;0,555877794;1,685185185;0,752907138
4450575;4450575;4451078;;+;-;SCO4058;hypothetical protein;129;54;0,084449586;2,388888889;1,256339753
609186;609186;608902;;-;-;SCO0566;hypothetical protein;26;55;0,132263901;0,472727273;-1,080919995
736504;736520;737506;737506;+;-;SCO0695;hypothetical protein;28;55;0,117366963;0,509090909;-0,974004791
2962118;2962235;2962678;2962685;+;-;SCO2719;hypothetical protein;28;55;0,140955225;0,509090909;-0,974004791
2709370;2709370;2709164;;-;-;SCO2512;hypothetical protein;30;55;0,337761656;0,545454545;-0,874469118
3496007;3496079;3496558;3496650;+;-;SCO3189;hypothetical protein;30;55;0,213486919;0,545454545;-0,874469118
4748498;4748436;4746028;4745950;-;-;SCO4332;integral membrane ATPase;31;55;0,291152875;0,563636364;-0,827163403
4160046;4159929;4158580;4158580;-;-;SCO3782;regulatory protein;33;55;0,479187144;0,6;-0,736965594
1165394;1165264;1164809;1164809;-;-;SCO1107;hypothetical protein;35;55;0,453832002;0,636363636;-0,652076697
8451026;8451026;8450331;8450331;-;-;SCO7624;TetR family transcriptional regulator;35;55;0,52499313;0,636363636;-0,652076697
;5600850;5600254;5600254;-;-;SCO5153;hypothetical protein;42;55;1;0,763636364;-0,389042291
3257116;3257116;3257622;3257684;+;-;SCO2987;regulatory protein;44;55;1;0,8;-0,321928095
809974;809813;808206;808195;-;-;SCO0764;hydrolase;47;55;1;0,854545455;-0,226770862
8461956;8461956;8463857;8463870;+;-;SCO7634;hypothetical protein;48;55;1;0,872727273;-0,196397213
2854768;2854806;2856074;2856074;+;-;SCO2628;amino acid permease;50;55;1;0,909090909;-0,137503524
;6428862;6429545;;+;-;SCO5872;turgor pressure regulator;54;55;1;0,981818182;-0,026472211
8110161;8110161;8109415;8109415;-;-;SCO7301;hypothetical protein;57;55;1;1,036363636;0,051530301
3817145;3817153;3817770;3817770;+;-;SCO3457;transmembrane protein;58;55;1;1,054545455;0,076621282
616244;616253;617086;617086;+;-;SCO0574;IclR family regulatory protein;59;55;1;1,072727273;0,101283336
2091612;2091602;2091177;2091113;-;-;SCO1955;iron sulfur binding protein;59;55;1;1,072727273;0,101283336
2044207;2044163;2042736;2042681;-;-;SCO1907;hypothetical protein;60;55;1;1,090909091;0,125530882
3625004;3625007;3625663;3626149;+;cobH;SCO3282;precorrin-8X methylmutase;65;55;1;1,181818182;0,2410081
;898037;896973;896854;-;-;SCO0851;PfkB-family carbohydrate kinase;66;55;1;1,2;0,263034406
;4208267;4207170;4207170;-;-;SCO3826;ion channel membrane protein;66;55;1;1,2;0,263034406
8256653;8256653;8258293;8258299;+;-;SCO7443;phosphoglucomutase;76;55;1;1,381818182;0,4665678
7348485;7348537;7353210;;+;-;SCO6626;protein kinase;77;55;1;1,4;0,485426827
8481152;8481163;8482020;8482020;+;-;SCO7654;oxidoreductase;77;55;1;1,4;0,485426827
4641923;4641923;4643638;4643638;+;-;SCO4237;hypothetical protein;21;56;0,002058506;0,375;-1,415037499
1204359;1204282;1202480;1202307;-;-;SCO1144;ABC transporter ATP-binding protein;24;56;0,025565566;0,428571429;-1,222392421
2691805;2691805;2693250;2693250;+;-;SCO2498;efflux protein;38;56;0,80217883;0,678571429;-0,559427409
;4602491;4603132;4603132;+;-;SCO4194;TetR family transcriptional regulator;38;56;0,741718935;0,678571429;-0,559427409
2351510;2351510;2352493;2352493;+;-;SCO2184;transcriptional regulator;39;56;0,830198786;0,696428571;-0,521952703
770632;770632;770144;770144;-;-;SCO0726;oxidoreductase;41;56;0,928965515;0,732142857;-0,449802917
;4990081;4990938;;+;-;SCO4571;NADH dehydrogenase subunit J;41;56;0,979378357;0,732142857;-0,449802917
7038757;7038757;7039656;7039888;+;-;SCO6376;hypothetical protein;41;56;1;0,732142857;-0,449802917
2569982;2569982;2568888;2568883;-;-;SCO2397;oxidoreductase;44;56;1;0,785714286;-0,347923303
4040286;4040280;4038637;4038637;-;-;SCO3660;hypothetical protein;44;56;1;0,785714286;-0,347923303
5890845;5890960;5891517;5891521;+;-;SCO5421;hypothetical protein;46;56;1;0,821428571;-0,283792966
5165388;5165438;5166505;5166505;+;-;SCO4754;transcriptional regulator;50;56;1;0,892857143;-0,163498732
3107952;3107953;3108825;3108943;+;-;SCO2849;hypothetical protein;51;56;1;0,910714286;-0,13492958
;3107369;3107845;3107845;+;-;SCO2848;hypothetical protein;52;56;1;0,928571429;-0,106915204
2510091;2510091;2509609;2509520;-;-;SCO2339;hypothetical protein;53;56;1;0,946428571;-0,079434467
;4443585;4444082;;+;-;SCO4051;hypothetical protein;56;56;1;1;0
829726;829708;828755;828748;-;-;SCO0782;ribose-phosphate pyrophosphokinase;60;56;1;1,071428571;0,099535674
5595838;5595838;5597466;5597537;+;-;SCO5149;protease;60;56;1;1,071428571;0,099535674
5155785;5155785;5155213;5155213;-;-;SCO4741;hypothetical protein;61;56;1;1,089285714;0,123382416
;976456;974312;973880;-;-;SCO0928;hypothetical protein;63;56;1;1,125;0,169925001
;5445085;5445480;5445481;+;-;SCO5007;septum site-determining protein;64;56;1;1,142857143;0,192645078
;6880298;6881338;;+;-;SCO6258;sugar ABC transporter permease;64;56;1;1,142857143;0,192645078
;5502196;5501804;5501804;-;-;SCO5062;hypothetical protein;65;56;1;1,160714286;0,215012891
3720035;3720033;3719200;3719199;-;-;SCO3360;hypothetical protein;66;56;1;1,178571429;0,237039197
1590406;1590402;1589116;;-;pyrC;SCO1486;dihydroorotase;68;56;1;1,214285714;0,280107919
;1835007;1834903;;-;-;SCO1713;hypothetical protein;68;56;1;1,214285714;0,280107919
5153334;5153334;5155181;5155181;+;-;SCO4740;glucosamine--fructose-6-phosphate aminotransferase;74;56;1;1,321428571;0,402098444
;3395641;3394340;3394340;-;-;SCO3099;cytochrome P450 hydroxylase;79;56;1;1,410714286;0,496425826
6151109;6151109;6149925;6149925;-;-;SCO5651;hypothetical protein;82;56;1;1,464285714;0,550197083
;530970;529894;;-;-;SCO0497;iron-siderophore permease transmembrane protein;97;56;0,545871128;1,732142857;0,79255792
4661262;4661262;4660813;;-;-;SCO4252;hypothetical protein;215;56;1,14E-05;3,839285714;1,940837928
2003039;2002980;2001886;2001886;-;-;SCO1868;hypothetical protein;8;57;5,17E-29;0,140350877;-2,832890014
165479;165406;165059;165059;-;-;SCO0175;hypothetical protein;17;57;0,001089714;0,298245614;-1,745427173
962578;962596;964941;964941;+;-;SCO0918;excinuclease ABC subunit A;22;57;0,00406497;0,385964912;-1,373458396
5698963;5698963;5698211;5698152;-;-;SCO5237;oxidoreductase;24;57;0,014966129;0,421052632;-1,247927513
673410;673403;672882;672882;-;-;SCO0630;acetyltransferase;27;57;0,07647211;0,473684211;-1,078002512
3808426;3808335;3808168;3808168;-;-;SCO3445;small membrane protein;27;57;0,256233089;0,473684211;-1,078002512
772474;772544;772966;772967;+;-;SCO0729;hypothetical protein;32;57;0,260630254;0,561403509;-0,832890014
1439097;1439097;1437760;1437747;-;-;SCO1360;GntR family transcriptional regulator;32;57;0,298303675;0,561403509;-0,832890014
4752722;4752722;4753294;4753294;+;-;SCO4338;hypothetical protein;35;57;0,453099773;0,614035088;-0,703606997
736308;736312;736503;736503;+;-;SCO0694;hypothetical protein;39;57;0,728834023;0,684210526;-0,547487795
6876381;6876381;6877070;6877070;+;-;SCO6254;two-component system response regulator;40;57;0,749701299;0,701754386;-0,510961919
2108270;2108117;2107239;2107239;-;-;SCO1967;hypothetical protein;42;57;1;0,736842105;-0,440572591
340752;340752;341318;341496;+;-;SCO0337;transcriptional regulator;46;57;1;0,807017544;-0,309328058
5891522;5891522;5892892;5892894;+;-;SCO5422;hypothetical protein;47;57;1;0,824561404;-0,278301162
8079972;8079972;8079088;8079088;-;-;SCO7270;transcriptional regulator;47;57;1;0,824561404;-0,278301162
;298108;297515;297515;-;-;SCO0302;TetR family transcriptional regulator;55;57;1;0,964912281;-0,051530301
2941195;2941209;2942201;2942201;+;-;SCO2696;2-hydroxyacid dehydrogenase;55;57;1;0,964912281;-0,051530301
5975906;5975874;5974936;5974936;-;-;SCO5489;hypothetical protein;55;57;1;0,964912281;-0,051530301
3129657;3129670;3130077;3130104;+;-;SCO2875;MerR family transcriptional regulator;57;57;1;1;0
6002931;6003117;6004958;6004979;+;-;SCO5512;acetolactate synthase 1 catalytic subunit;58;57;1;1,01754386;0,025090981
6352147;6352147;6352806;6352818;+;-;SCO5808;hypothetical protein;58;57;1;1,01754386;0,025090981
1552783;1552783;1551086;1550801;-;-;SCO1454;amino oxidase;61;57;1;1,070175439;0,097847323
2690016;2690016;2690456;2690612;+;-;SCO2496;hypothetical protein;62;57;1;1,087719298;0,121306296
3320718;3320564;3316758;;-;-;SCO3033;integral membrane regulatory protein;62;57;1;1,087719298;0,121306296
7382319;7382319;7383629;7383629;+;-;SCO6646;transport system permease;69;57;1;1,210526316;0,275634443
6175318;6175318;6174575;6174575;-;-;SCO5674;hypothetical protein;75;57;1;1,315789474;0,395928676
2785929;2785929;2784151;2784121;-;-;SCO2578;hypothetical protein;76;57;1;1,333333333;0,415037499
5022052;5022045;5020678;5020633;-;-;SCO4597;two-component system sensor kinase;79;57;1;1,385964912;0,470890734
194665;194637;192880;192773;-;-;SCO0203;two-component sensor;83;57;0,984592952;1,456140351;0,542149417
6646215;6646190;6645402;6645402;-;-;SCO6053;hypothetical protein;85;57;1;1,49122807;0,576500922
;6736854;6735856;;-;-;SCO6134;regulatory protein;97;57;0,633048948;1,701754386;0,767022828
395065;395065;395460;395508;+;-;SCO0380;hypothetical protein;9;58;2,02E-12;0,155172414;-2,688055994
4067482;4067394;4066804;4066804;-;-;SCO3684;hypothetical protein;22;58;0,005517015;0,379310345;-1,398549376
5204842;5204842;5204510;5204280;-;-;SCO4784;hypothetical protein;24;58;0,033706917;0,413793103;-1,273018494
1130195;1130195;1129716;1129673;-;-;SCO1069;MarR family transcriptional regulator;27;58;0,060291852;0,465517241;-1,103093493
5454474;5454591;5455127;5455142;+;-;SCO5020;hypothetical protein;27;58;0,060291852;0,465517241;-1,103093493
2009396;2009469;2010041;;+;-;SCO1876;RNA polymerase sigma factor;30;58;0,130697716;0,517241379;-0,9510904
8595528;8595528;8596418;8596418;+;-;SCO7766;hypothetical protein;31;58;0,166923774;0,534482759;-0,903784685
5468567;5468567;5469505;5469572;+;-;SCO5033;hydrogen peroxide sensing regulator;33;58;0,206606564;0,568965517;-0,813586876
3079803;3079803;3079189;;-;-;SCO2819;hypothetical protein;34;58;0,362246334;0,586206897;-0,770518154
1085287;1085351;1085824;1085824;+;-;SCO1027;hypothetical protein;35;58;0,367415028;0,603448276;-0,728697978
3720690;3720696;3721331;3721331;+;-;SCO3362;hypothetical protein;36;58;0,471353839;0,620689655;-0,688055994
426833;426833;426015;425956;-;-;SCO0405;hypothetical protein;37;58;0,483828076;0,637931034;-0,648527629
8429101;8429126;8429713;8429727;+;-;SCO7602;TetR family transcriptional regulator;37;58;0,544603345;0,637931034;-0,648527629
4370575;4370548;4370066;4370066;-;-;SCO3969;ATP/GTP-binding protein;38;58;0,616577271;0,655172414;-0,610053482
4806938;4806938;4808341;4808341;+;-;SCO4390;hypothetical protein;43;58;1;0,74137931;-0,43171624
8374599;8374599;8373973;8373973;-;-;SCO7552;TetR family transcriptional regulator;43;58;0,949378661;0,74137931;-0,43171624
3835742;3835742;3834741;3834741;-;-;SCO3474;sugar kinase;49;58;1;0,844827586;-0,243271151
3059936;3059936;3059223;;-;-;SCO2801;two component system response regulator;50;58;1;0,862068966;-0,214124805
6692660;6692660;6693208;6693208;+;-;SCO6092;hypothetical protein;51;58;1;0,879310345;-0,185555653
293519;293519;292656;292656;-;-;SCO0298;LysR family transcriptional regulator;60;58;1;1,034482759;0,0489096
1058280;1058278;1057892;1057892;-;-;SCO1002;hypothetical protein;61;58;1;1,051724138;0,072756342
1216483;1216478;1216065;1216065;-;-;SCO1155;hypothetical protein;65;58;1;1,120689655;0,164386818
4085871;4085871;4085317;;-;-;SCO3709;ECF sigma factor;66;58;1;1,137931034;0,186413124
3236641;3236737;3240774;3240774;+;-;SCO2975;hypothetical protein;68;58;1;1,172413793;0,229481846
5610280;5610280;5611185;5611188;+;-;SCO5164;hypothetical protein;68;58;1;1,172413793;0,229481846
;1625361;1624756;1624710;-;ruvA;SCO1519;Holliday junction DNA helicase RuvA;73;58;1;1,25862069;0,331843564
3457367;3457367;3458992;3459012;+;-;SCO3156;penicillin-binding protein;78;58;1;1,344827586;0,427421224
5779302;5779296;5778817;5778817;-;-;SCO5306;protein phosphatase;84;58;1;1,448275862;0,534336428
1522325;1522328;1522765;1522765;+;-;SCO1426;hypothetical protein;86;58;1;1,482758621;0,56828376
;5765663;5766115;5766115;+;-;SCO5291;hypothetical protein;90;58;1;1,551724138;0,633872101
;2618650;2617790;2617762;-;-;SCO2439;calcium-binding protein;94;58;0,758622642;1,620689655;0,696607857
1654188;1654167;1653340;1653340;-;-;SCO1545;acetyltransferase;96;58;0,698945082;1,655172414;0,726981506
6711472;6711507;6713030;6713032;+;-;SCO6109;hydrolase;105;58;0,330997877;1,810344828;0,856264523
2144633;2144639;2146918;2146961;+;-;SCO2004;formate dehydrogenase;119;58;0,154999469;2,051724138;1,036836768
6938005;6938012;6939643;6939643;+;-;SCO6280;regulatory protein;5;59;2,90E-87;0,084745763;-3,560714954
8273736;8273736;8274806;8274806;+;-;SCO7460;lipoprotein;11;59;3,66E-17;0,186440678;-2,423211431
6015259;6015259;6016302;6016302;+;-;SCO5522;3-isopropylmalate dehydrogenase;17;59;2,56E-06;0,288135593;-1,795180208
3061996;3061961;3061566;3061566;-;-;SCO2804;hypothetical protein;18;59;6,65E-04;0,305084746;-1,712718048
7689615;7689630;7690454;7690454;+;-;SCO6926;hypothetical protein;22;59;0,001367395;0,372881356;-1,423211431
6366349;6366349;6367236;6367265;+;-;SCO5819;sporulation transcription factor, WhiH;25;59;0,01391701;0,423728814;-1,23878686
185673;185675;186361;186361;+;-;SCO0195;lipoprotein;32;59;0,208221914;0,542372881;-0,882643049
2444523;2444536;2445690;2445690;+;-;SCO2275;lipoprotein;32;59;0,205079069;0,542372881;-0,882643049
;3839002;3837968;;-;-;SCO3477;dehydrogenase;38;59;0,686479767;0,644067797;-0,634715536
5502446;5502446;5504848;5504859;+;-;SCO5064;hypothetical protein;42;59;1;0,711864407;-0,490325627
2453629;2453629;2452574;2452574;-;-;SCO2283;esterase;43;59;1;0,728813559;-0,456378295
1389489;1389481;1388876;1388833;-;-;SCO1312;transcriptional regulator;46;59;1;0,779661017;-0,359081093
1629021;1629021;1628479;1628479;-;-;SCO1524;hypothetical protein;46;59;1;0,779661017;-0,359081093
4384371;4384371;4383616;4383616;-;-;SCO3981;GntR family transcriptional regulator;47;59;1;0,796610169;-0,328054198
3165440;3165274;3163847;3163847;-;-;SCO2914;amino acid permease;51;59;1;0,86440678;-0,210217707
4190999;4190999;4191346;;+;-;SCO3812;GntR family transcriptional regulator;52;59;1;0,881355932;-0,182203331
2405796;2405768;2402769;2402761;-;-;SCO2234;bifunctional glutamine-synthetase adenylyltransferase/deadenyltransferase;53;59;1;0,898305085;-0,154722595
4137522;4137522;4135438;4135379;-;-;SCO3763;hypothetical protein;54;59;1;0,915254237;-0,127755547
236294;236207;234870;;-;-;SCO0246;hypothetical protein;55;59;1;0,93220339;-0,101283336
1696801;1696801;1696361;1696361;-;-;SCO1586;hypothetical protein;56;59;1;0,949152542;-0,075288127
2206488;2206501;2207010;2207010;+;-;SCO2058;transcriptional regulator;61;59;1;1,033898305;0,048094288
5719485;5719461;5718499;5718469;-;-;SCO5260;hypothetical protein;61;59;1;1,033898305;0,048094288
4192477;4192477;4193454;4193454;+;-;SCO3814;DNA-binding protein;62;59;1;1,050847458;0,071553261
2293866;2293882;2295147;2295147;+;-;SCO2133;hypothetical protein;63;59;1;1,06779661;0,094636874
4161358;4161347;4160268;4160247;-;-;SCO3784;hypothetical protein;65;59;1;1,101694915;0,139724764
1514141;1514141;1512639;1512637;-;-;SCO1417;GntR family transcriptional regulator;69;59;1;1,169491525;0,225881407
4483939;4483978;4484829;4484829;+;-;SCO4090;hypothetical protein;72;59;1;1,220338983;0,287281952
2074144;2074144;2073377;2073241;-;-;SCO1940;hypothetical protein;74;59;1;1,254237288;0,326810316
6684384;6684384;6683518;6683512;-;-;SCO6085;hypothetical protein;74;59;1;1,254237288;0,326810316
8567132;8567132;8569351;8569354;+;-;SCO7733;transcriptional regulator;77;59;1;1,305084746;0,384143491
557029;557029;557844;557844;+;-;SCO0525;hypothetical protein;79;59;1;1,338983051;0,421137699
6733712;6733691;6732336;6732243;-;-;SCO6131;carboxypeptidase;84;59;1;1,423728814;0,509674373
3756807;3756807;3755656;3755616;-;-;SCO3392;NADH dehydrogenase subunit NuoD2;103;59;0,439448238;1,745762712;0,803857478
4915292;4915292;4915816;4915856;+;-;SCO4496;acetyltransferase;28;60;0,056010249;0,466666667;-1,099535674
7561923;7561923;7562825;7562848;+;-;SCO6801;LysR family transcriptional regulator;36;60;0,355683092;0,6;-0,736965594
2506809;2506906;2508294;2508294;+;-;SCO2336;integral membrane transport protein;37;60;0,499139516;0,616666667;-0,69743723
2290538;2290703;2292499;2292943;+;-;SCO2131;long chain fatty acid CoA ligase;39;60;0,700727975;0,65;-0,621488377
4644952;4644952;4644506;4644484;-;-;SCO4239;small membrane protein;41;60;0,65827418;0,683333333;-0,549338591
;7832324;7830042;7830042;-;-;SCO7038;hypothetical protein;42;60;0,903221268;0,7;-0,514573173
850042;850042;849194;848992;-;-;SCO0802;hypothetical protein;44;60;1;0,733333333;-0,447458977
6603643;6603552;6602452;6602452;-;-;SCO6020;transcriptional regulator;44;60;1;0,733333333;-0,447458977
7839046;7839046;7838003;7838003;-;-;SCO7048;delta fatty acid desaturase;52;60;1;0,866666667;-0,206450877
1258209;1258218;1259243;1259243;+;-;SCO1186;LacI family transcriptional regulator;55;60;1;0,916666667;-0,125530882
7774538;7774443;7773382;7773382;-;-;SCO7001;hypothetical protein;55;60;1;0,916666667;-0,125530882
3691374;3691374;3692384;3692403;+;-;SCO3334;tryptophanyl-tRNA synthetase;58;60;1;0,966666667;-0,0489096
3854762;3855405;3856946;3856946;+;-;SCO3490;transposase;58;60;1;0,966666667;-0,0489096
;3115960;3115703;3115692;-;-;SCO2858;hypothetical protein;59;60;1;0,983333333;-0,024247546
768426;768426;769367;769367;+;-;SCO0724;transcriptional regulator;60;60;1;1;0
4718222;4718222;4717614;4717614;-;-;SCO4303;transcriptional regulator;64;60;1;1,066666667;0,093109404
1839798;1839798;1839094;1839044;-;-;SCO1718;regulator;68;60;1;1,133333333;0,180572246
2193743;2193732;2192224;2192141;-;-;SCO2043;anthranilate synthase component I;72;60;1;1,2;0,263034406
3122086;3122091;3122933;3122933;+;-;SCO2865;regulatory protein;73;60;1;1,216666667;0,282933963
;5428166;5428930;;+;-;SCO4989;IclR family transcriptional regulator;73;60;1;1,216666667;0,282933963
4773118;4773118;4774128;;+;-;SCO4359;ABC transporter ATP-binding protein;74;60;1;1,233333333;0,30256277
6631202;6631202;6629805;6629773;-;-;SCO6039;flavoprotein oxidoreductase;77;60;1;1,283333333;0,359895945
2942827;2942786;2942208;2942193;-;-;SCO2697;hypothetical protein;78;60;1;1,3;0,378511623
;4953674;4955002;;+;-;SCO4535;hypothetical protein;81;60;1;1,35;0,432959407
4410936;4410936;4410577;4410537;-;-;SCO4014;hypothetical protein;84;60;1;1,4;0,485426827
3104376;3104376;3103597;3103494;-;-;SCO2843;N-acetylglucosamine-6-phosphate deacetylase;96;60;0,830198786;1,6;0,678071905
3609695;3609695;3608916;3608916;-;-;SCO3259;korSA, regulatory protein;96;60;0,830198786;1,6;0,678071905
;6735859;6734477;;-;-;SCO6133;hypothetical protein;110;60;0,325702045;1,833333333;0,874469118
1908173;;;1908232;+;-;predicted RNA;antisense: SCO1783;215;60;0,054369386;3,583333333;1,841302254
726815;726808;726401;726396;-;-;SCO0685;hypothetical protein;5;61;5,24E-53;0,081967213;-3,608809243
4075938;4075938;4076306;4076452;+;-;SCO3696;transcriptional regulator;24;61;0,017761914;0,393442623;-1,345774837
3435941;3435941;3434985;3434932;-;-;SCO3134;two-component system response regulator;27;61;0,026193947;0,442622951;-1,175849835
7601569;7601569;7600790;7600786;-;-;SCO6829;oxidoreductase;31;61;0,117748088;0,508196721;-0,976541027
7918561;7918561;7919013;7919035;+;-;SCO7126;hypothetical protein;33;61;0,194459766;0,540983607;-0,886343218
1086989;1086983;1085859;1085841;-;-;SCO1028;lyase;34;61;0,237007563;0,557377049;-0,843274496
2479641;2479641;2478172;2478167;-;-;SCO2309;transmembrane transport protein;37;61;0,452234389;0,606557377;-0,721283972
6004980;6004980;6005504;6005504;+;ilvH;SCO5513;acetolactate synthase 3 regulatory subunit;37;61;0,393326675;0,606557377;-0,721283972
2165724;2165724;2165374;2165370;-;-;SCO2019;chorismate mutase;40;61;0,532474945;0,655737705;-0,608809243
7936673;7936673;7939486;7939501;+;-;SCO7143;transcriptional regulator;44;61;1;0,721311475;-0,471305719
;8134770;8132296;8132244;-;-;SCO7326;hypothetical protein;49;61;1;0,803278689;-0,316027493
952991;952991;953455;953455;+;-;SCO0908;hypothetical protein;50;61;1;0,819672131;-0,286881148
2285838;2285838;2285077;2284528;-;-;SCO2125;hypothetical protein;50;61;1;0,819672131;-0,286881148
8483077;8483077;8483598;8483598;+;-;SCO7656;hypothetical protein;56;61;1;0,918032787;-0,123382416
;4935107;4934688;4934688;-;-;SCO4511;hypothetical protein;58;61;1;0,950819672;-0,072756342
7205825;7205800;7205258;7205225;-;-;SCO6515;protease;62;61;1;1,016393443;0,023458973
5808916;5809171;5809434;5809487;+;-;SCO5335;hypothetical protein;63;61;1;1,032786885;0,046542586
789960;789960;790541;790759;+;-;SCO0748;hydrolase;64;61;1;1,049180328;0,069262662
5674304;5674326;5674961;5674961;+;-;SCO5215;hypothetical protein;64;61;1;1,049180328;0,069262662
3619510;3619469;3619017;3619017;-;-;SCO3275;MerR family transcriptional regulator;68;61;1;1,114754098;0,156725504
4838327;4838327;4839085;4839085;+;-;SCO4422;hydrolase;68;61;1;1,114754098;0,156725504
977279;977265;976453;;-;-;SCO0929;hypothetical protein;71;61;1;1,163934426;0,219009782
3336669;3336677;3338146;3338146;+;-;SCO3046;hypothetical protein;71;61;1;1,163934426;0,219009782
;2409466;2408840;2408830;-;-;SCO2239;hypothetical protein;79;61;1;1,295081967;0,373043411
2746926;2746926;2746021;;-;-;SCO2547;ribonuclease Z;79;61;1;1,295081967;0,373043411
;5863556;5862780;5862709;-;-;SCO5394;ABC transporter;80;61;1;1,31147541;0,391190757
84213;83992;83516;83383;-;-;SCO0101;hypothetical protein;83;61;1;1,360655738;0,444302094
7195503;7195503;7195766;;+;-;SCO6502;gas vesicle synthesis protein;87;61;1;1,426229508;0,512206158
4178944;4178944;4177967;4177963;-;-;SCO3798;chromosome condensation protein;32;62;0,123076644;0,516129032;-0,95419631
8334732;8334732;8334151;8334141;-;-;SCO7519;sugar acetyltransferase;32;62;0,118726685;0,516129032;-0,95419631
8262071;8262071;8261520;8261520;-;-;SCO7447;acetyltranferase;35;62;0,256233089;0,564516129;-0,824913293
431327;431327;431551;;+;-;SCO0411;hypothetical protein;36;62;0,30441636;0,580645161;-0,784271309
1277251;1277253;1277477;1277479;+;-;SCO1205;hypothetical protein;36;62;0,421834494;0,580645161;-0,784271309
2481902;2481918;2483546;2483546;+;-;SCO2311;hypothetical protein;38;62;0,619180278;0,612903226;-0,706268797
1795140;1795109;1794330;1794330;-;-;SCO1674;hypothetical protein;43;62;0,801242043;0,693548387;-0,527931556
3071943;3071960;3072526;3072526;+;-;SCO2813;hypothetical protein;43;62;0,810378334;0,693548387;-0,527931556
1096518;1096518;1095280;1095280;-;-;SCO1039;regulatory protein;45;62;1;0,725806452;-0,462343214
6419962;6419968;6421212;6421219;+;-;SCO5863;two-component sensor (kinase);49;62;1;0,790322581;-0,339486466
3161531;3161531;3161698;3161858;+;-;SCO2909;hypothetical protein;50;62;1;0,806451613;-0,310340121
7480174;7480244;7480945;7480945;+;-;SCO6726;endonuclease;50;62;1;0,806451613;-0,310340121
4689921;4689921;4688500;4688481;-;-;SCO4273;metallopeptidase;54;62;1;0,870967742;-0,199308808
4628248;4628248;4627832;4627832;-;-;SCO4221;hypothetical protein;56;62;1;0,903225806;-0,146841388
3280662;3280662;3281837;3281837;+;-;SCO3007;hypothetical protein;57;62;1;0,919354839;-0,121306296
8099116;8099116;8098439;8098439;-;-;SCO7293;hypothetical protein;58;62;1;0,935483871;-0,096215315
2331647;2331562;2330312;;-;-;SCO2166;two component sensor kinase;60;62;1;0,967741935;-0,047305715
4817994;4818113;4819708;4819954;+;-;SCO4400;hypothetical protein;60;62;1;0,967741935;-0,047305715
;8128797;8127055;8127006;-;-;SCO7320;hypothetical protein;60;62;1;0,967741935;-0,047305715
4328355;4328355;4327576;4327576;-;-;SCO3932;GntR family transcriptional regulator;63;62;1;1,016129032;0,023083613
4459642;4459642;4460892;4460892;+;-;SCO4068;phosphoribosylamine--glycine ligase;64;62;1;1,032258065;0,04580369
7716844;7716844;7715801;7715703;-;-;SCO6952;hypothetical protein;65;62;1;1,048387097;0,068171503
;4715693;4716040;4716065;+;-;SCO4299;hypothetical protein;66;62;1;1,064516129;0,090197809
7184681;7184681;7184289;7184198;-;-;SCO6491;hypothetical protein;68;62;1;1,096774194;0,133266531
3831549;3831525;3830698;3830585;-;-;SCO3470;transposase;69;62;1;1,112903226;0,154328146
6242597;6242668;6243909;6243925;+;-;SCO5722;serine protease;69;62;1;1,112903226;0,154328146
2451047;2451040;2450354;2450354;-;-;SCO2281;two-component system response-regulator;73;62;1;1,177419355;0,235628248
4863620;4863620;4864507;4864507;+;-;SCO4441;DNA-binding protein;74;62;1;1,193548387;0,255257055
2140874;2140723;2138930;2138558;-;-;SCO2001;hypothetical protein;79;62;1;1,274193548;0,349584438
7996503;7996511;7997461;7997461;+;-;SCO7193;hypothetical protein;80;62;1;1,290322581;0,367731785
;6741629;6742288;6742288;+;-;SCO6140;two-component system response regulator;84;62;1;1,35483871;0,438121112
;4614619;4615125;4615219;+;-;SCO4205;hypothetical protein;86;62;1;1,387096774;0,472068444
2099653;2099622;2099149;2099144;-;-;SCO1961;3-dehydroquinate dehydratase;93;62;1;1,5;0,584962501
4668591;4668591;4670033;4670033;+;-;SCO4257;hydrolytic protein;106;62;0,496147621;1,709677419;0,773724144
1885478;1885478;1884726;1884726;-;-;SCO1765;hypothetical protein;139;62;0,066823409;2,241935484;1,164744762
2781994;;;2781922;-;-;SCOt14;Ala tRNA;21;63;0,095261267;0,333333333;-1,584962501
7056189;7056189;7057292;7057292;+;-;SCO6390;hypothetical protein;30;63;0,060885935;0,476190476;-1,070389328
;2119760;2120194;2120194;+;-;SCO1981;hypothetical protein;32;63;0,120349749;0,507936508;-0,977279923
