Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;PS04;MGP12;qValue;fold;log2(fold)
7476892;7476671;7475037;7475027;-;-;SCO6720;ABC transporter;94;51;0,724600976;1,843137255;0,88216351
4674426;4674369;4673692;4673692;-;-;SCO4260;hypothetical protein;109;51;0,425522381;2,137254902;1,095758983
8295316;8295316;8295723;8295758;+;-;SCO7483;hypothetical protein;14;52;2,14E-04;0,269230769;-1,893084796
3972317;3972317;3973357;;+;vanB;SCO3595;D-alanine--D-lactate ligase;21;52;0,021729272;0,403846154;-1,308122295
3849024;3848995;3847685;3847685;-;-;SCO3484;sugar-binding protein;22;52;0,024990472;0,423076923;-1,2410081
4293669;4293666;4292389;4292389;-;-;SCO3898;hypothetical protein;35;52;1;0,673076923;-0,571156701
6084083;6084219;6085721;6085721;+;-;SCO5582;regulator;35;52;1;0,673076923;-0,571156701
8339560;8339560;8337389;8337388;-;-;SCO7522;DNA ligase;35;52;1;0,673076923;-0,571156701
3515160;3515160;3513616;3513616;-;-;SCO3206;transmembrane efflux protein;37;52;1;0,711538462;-0,490986353
;6375020;6375709;6375778;+;-;SCO5825;two-component response regulator;38;52;1;0,730769231;-0,452512205
4186784;4186809;4187633;4187685;+;-;SCO3808;hypothetical protein;39;52;1;0,75;-0,415037499
5161682;5161764;5162000;5162092;+;-;SCO4748;hypothetical protein;39;52;1;0,75;-0,415037499
6876381;6876381;6877070;6877070;+;-;SCO6254;two-component system response regulator;40;52;1;0,769230769;-0,378511623
4627767;4627767;4627348;4627348;-;-;SCO4220;hypothetical protein;41;52;1;0,788461538;-0,342887714
1160123;1160123;1160794;1160794;+;-;SCO1102;hypothetical protein;42;52;1;0,807692308;-0,308122295
6844390;6844380;6843172;6842996;-;-;SCO6222;aminotransferase AlaT;42;52;1;0,807692308;-0,308122295
7736107;7736107;7736880;7736880;+;-;SCO6969;hypothetical protein;43;52;1;0,826923077;-0,274174963
8035811;8035811;8036500;;+;-;SCO7230;two-component system response regulator;43;52;1;0,826923077;-0,274174963
;2092928;2093836;2093836;+;-;SCO1957;fructokinase;45;52;1;0,865384615;-0,208586622
2568871;2568771;2568352;2568337;-;-;SCO2396;hypothetical protein;49;52;1;0,942307692;-0,085729874
4003147;4003147;4003848;4003848;+;-;SCO3623;transcriptional regulator;50;52;1;0,961538462;-0,056583528
3107905;3107953;3108825;3108841;+;-;SCO2849;hypothetical protein;51;52;1;0,980769231;-0,028014376
1584007;1584007;1582901;1582896;-;-;SCO1482;dihydroorotate dehydrogenase 2;52;52;1;1;0
;8283623;8282277;8282277;-;-;SCO7469;phenylacetate-CoA ligase;52;52;1;1;0
4137522;4137522;4135438;4135422;-;-;SCO3763;hypothetical protein;54;52;1;1,038461538;0,054447784
2941195;2941209;2942201;2942263;+;-;SCO2696;2-hydroxyacid dehydrogenase;55;52;1;1,057692308;0,080919995
8553357;8553297;8552524;8552524;-;-;SCO7718;hypothetical protein;55;52;1;1,057692308;0,080919995
3150744;3150744;3149938;;-;-;SCO2896;hypothetical protein;56;52;1;1,076923077;0,106915204
1412744;1412774;1414348;1414551;+;-;SCO1336;lipoprotein N-acyltransferase (integral membrane);57;52;1;1,096153846;0,132450296
5427006;5426977;5425676;5425671;-;-;SCO4987;D-amino acid deaminase;58;52;1;1,115384615;0,157541277
;1811386;1810631;1810565;-;-;SCO1691;TetR family transcriptional regulator;60;52;1;1,153846154;0,206450877
3320717;3320564;3316758;;-;-;SCO3033;integral membrane regulatory protein;62;52;1;1,192307692;0,253756592
2224210;2224208;2223726;2223638;-;-;SCO2072;hypothetical protein;65;52;1;1,25;0,321928095
7077312;7077312;7077563;7077563;+;-;SCO6410;DNA-binding protein;73;52;1;1,403846154;0,489384841
;5165081;5165353;5165358;+;-;SCO4753;hypothetical protein;77;52;1;1,480769231;0,566346823
;4953674;4955002;;+;-;SCO4535;hypothetical protein;81;52;1;1,557692308;0,639410285
4632229;4632216;4631977;4631941;-;-;SCO4227;hypothetical protein;85;52;1;1,634615385;0,708951218
4524480;4524395;4523502;4523502;-;-;SCO4118;TetR family transcriptional regulator;89;52;1;1,711538462;0,775293713
7456000;7456000;7456464;7456464;+;-;SCO6704;transcriptional regulator;28;53;0,418067499;0,528301887;-0,920565533
4486545;;;4486471;-;-;SCOt41;Asp tRNA;35;53;1;0,660377358;-0,598637438
431327;431327;431551;;+;-;SCO0411;hypothetical protein;36;53;1;0,679245283;-0,557995453
5449336;5449378;5449575;5449577;+;-;SCO5012;hypothetical protein;37;53;1;0,698113208;-0,518467089
3114707;3114765;3115223;3115223;+;-;SCO2856;hypothetical protein;38;53;1;0,716981132;-0,479992941
770632;770632;770144;770144;-;-;SCO0726;oxidoreductase;41;53;1;0,773584906;-0,37036845
1379752;1379752;1379126;1379126;-;-;SCO1302;hypothetical protein;43;53;1;0,811320755;-0,3016557
8374599;8374599;8373973;8373973;-;-;SCO7552;TetR family transcriptional regulator;43;53;1;0,811320755;-0,3016557
464099;464099;463698;463642;-;-;SCO0444;hypothetical protein;45;53;1;0,849056604;-0,236067358
5350985;5350768;5349119;5349095;-;-;SCO4916;phosphomannomutase;46;53;1;0,867924528;-0,204358499
3685522;;;3685404;-;rrnF;SCOr10;5S ribosomal RNA;48;53;1;0,905660377;-0,142957954
1302275;1302287;1303009;1303009;+;-;SCO1228;acyltransferase;50;53;1;0,943396226;-0,084064265
;5517894;5519495;5519495;+;-;SCO5076;hypothetical protein;51;53;1;0,962264151;-0,055495113
6544981;6544981;6547509;6547722;+;-;SCO5973;phosphatase;54;53;1;1,018867925;0,026967048
2563820;2563944;2564861;2564899;+;-;SCO2392;lipoprotein;57;53;1;1,075471698;0,10496956
;3364618;3363269;3363269;-;-;SCO3071;N-formimino-L-glutamate deiminase;57;53;1;1,075471698;0,10496956
4467950;4467921;4466674;4466666;-;-;SCO4073;sensor kinase;57;53;1;1,075471698;0,10496956
4511781;4511815;4512225;4512225;+;-;SCO4112;hypothetical protein;66;53;1;1,245283019;0,316473665
2903410;2903439;2904797;2904797;+;-;SCO2668;hypothetical protein;67;53;1;1,264150943;0,338168736
1514141;1514141;1512639;1512613;-;-;SCO1417;GntR family transcriptional regulator;69;53;1;1,301886792;0,380604002
6242597;6242668;6243909;6243957;+;-;SCO5722;serine protease;69;53;1;1,301886792;0,380604002
4773118;4773118;4774128;;+;-;SCO4359;ABC transporter ATP-binding protein;74;53;1;1,396226415;0,481532911
2785929;2785929;2784151;2784123;-;-;SCO2578;hypothetical protein;76;53;1;1,433962264;0,520007059
2128541;2128541;2127828;2127802;-;-;SCO1990;hypothetical protein;77;53;1;1,452830189;0,538866086
1486289;1486289;1485684;1485684;-;-;SCO1399;ATP/GTP-binding protein;97;53;1;1,830188679;0,871992388
;4827368;4826082;4825716;-;-;SCO4408;hypothetical protein;103;53;0,633547016;1,943396226;0,958580073
8072074;8072074;8071805;8071805;-;-;SCO7260;hypothetical protein;108;53;1;2,037735849;1,026967048
8212285;8212285;8210201;8210201;-;-;SCO7398;iron-hydroxamate transporter permease subunit;108;53;0,335763834;2,037735849;1,026967048
4086039;4086039;4087673;4087673;+;-;SCO3710;large integral membrane protein;126;53;0,075522569;2,377358491;1,249359469
720984;;;720966;-;-;predicted RNA;-;243;53;0,092162093;4,58490566;2,196892049
3846690;3846690;3845809;3845809;-;-;SCO3482;sugar-permease;19;54;0,001080913;0,351851852;-1,506959989
662373;662373;663014;663014;+;-;SCO0622;TetR family transcriptional regulator;35;54;1;0,648148148;-0,625604485
2290537;2290703;2292499;2292561;+;-;SCO2131;long chain fatty acid CoA ligase;39;54;1;0,722222222;-0,469485283
2351510;2351510;2352493;2352493;+;-;SCO2184;transcriptional regulator;39;54;1;0,722222222;-0,469485283
7384526;7384536;7384874;;+;-;SCO6648;hypothetical protein;39;54;1;0,722222222;-0,469485283
7336237;7336237;7337439;7337439;+;-;SCO6615;hypothetical protein;41;54;1;0,759259259;-0,397335498
4899918;4899918;4899301;4899171;-;-;SCO4480;TetR family transcriptional regulator;42;54;1;0,777777778;-0,362570079
;6881335;6882126;6882131;+;-;SCO6259;sugar ABC transporter ATP-binding protein;44;54;1;0,814814815;-0,295455884
7362937;7362943;7366827;;+;-;SCO6635;bacteriophage resistance gene pglY;44;54;1;0,814814815;-0,295455884
1661471;1661471;1660653;1660644;-;-;SCO1552;rRNA methylase;46;54;1;0,851851852;-0,231325546
3373135;3373160;3374380;3374402;+;-;SCO3079;acetyl-CoA acetyltransferase;47;54;1;0,87037037;-0,20029865
8565486;8565486;8566037;8566052;+;-;SCO7731;hypothetical protein;47;54;1;0,87037037;-0,20029865
1425383;1425369;1424614;;-;-;SCO1349;hypothetical protein;49;54;1;0,907407407;-0,140177658
3290867;3290867;3292255;3292316;+;-;SCO3015;hypothetical protein;49;54;1;0,907407407;-0,140177658
4714122;4714155;4715696;;+;-;SCO4298;carboxylesterase;49;54;1;0,907407407;-0,140177658
250805;250805;251740;251740;+;-;SCO0262;LysR family transcriptional regulator;50;54;1;0,925925926;-0,111031312
;2529534;2528722;2528722;-;-;SCO2361;hypothetical protein;51;54;1;0,944444444;-0,08246216
5342161;5342161;5341385;5341372;-;-;SCO4909;ATP-binding protein;51;54;1;0,944444444;-0,08246216
4031298;4031294;4030362;4030362;-;-;SCO3652;hypothetical protein;52;54;1;0,962962963;-0,054447784
204148;204101;202863;202844;-;-;SCO0213;nitrate/nitrite transporter;53;54;1;0,981481481;-0,026967048
1074141;1074141;1073299;1073299;-;-;SCO1018;glutamate racemase;57;54;1;1,055555556;0,078002512
3348150;3347939;3345819;3345705;-;-;SCO3053;esterase;57;54;1;1,055555556;0,078002512
5511122;5511115;5510516;5510430;-;-;SCO5068;TetR family transcriptional regulator;58;54;1;1,074074074;0,103093493
4120158;4120066;4119416;4119416;-;-;SCO3749;hypothetical protein;60;54;1;1,111111111;0,152003093
2690016;2690016;2690456;2690612;+;-;SCO2496;hypothetical protein;62;54;1;1,148148148;0,199308808
4328355;4328355;4327576;4327576;-;-;SCO3932;GntR family transcriptional regulator;63;54;1;1,166666667;0,222392421
4414301;4414275;4413742;4413734;-;-;SCO4018;hypothetical protein;65;54;1;1,203703704;0,267480311
8285601;8285601;8286428;;+;-;SCO7473;phenylacetic acid degradation protein PaaC;67;54;1;1,240740741;0,311201688
5074228;5074267;5075124;5075124;+;-;SCO4650;lipoprotein;69;54;1;1,277777778;0,353636955
8004799;8004831;8005571;8005571;+;-;SCO7202;hypothetical protein;75;54;1;1,388888889;0,473931188
8433408;8433408;8434529;8434532;+;-;SCO7606;amino acid binding protein;76;54;1;1,407407407;0,493040011
5971330;5971342;5971509;5971509;+;-;SCO5484;small hydrophobic membrane protein;90;54;1;1,666666667;0,736965594
;5337921;5337310;5337310;-;-;SCO4905;lipoprotein;91;54;1;1,685185185;0,752907138
2856100;2856104;2856250;2856250;+;-;SCO2629;hypothetical protein;97;54;1;1,796296296;0,84502534
4693603;4693616;4694053;4694053;+;-;SCO4278;peptidyl-tRNA hydrolase domain-containing protein;109;54;0,765479969;2,018518519;1,013296823
3636349;3636242;3634209;3634209;-;-;SCO3286;hypothetical protein;170;54;8,74E-04;3,148148148;1,654503434
5204842;5204842;5204510;5204283;-;-;SCO4784;hypothetical protein;24;55;0,153652669;0,436363636;-1,196397213
7997836;7997836;7998651;7998651;+;-;SCO7194;polysaccharide biosynthesis protein;32;55;0,683940314;0,581818182;-0,781359714
2118940;2118766;2117906;;-;-;SCO1979;DNA-binding protein;36;55;1;0,654545455;-0,611434712
1656646;;;1656717;+;valb;SCOt06;Val tRNA;38;55;1;0,690909091;-0,5334322
7835801;7835928;7836392;;+;ccrB;SCO7044;camphor resistance protein CrcB;39;55;1;0,709090909;-0,495957495
8360931;8360931;8360197;8360087;-;-;SCO7539;TetR family transcriptional regulator;39;55;1;0,709090909;-0,495957495
4914492;4914637;4915275;4915275;+;-;SCO4495;DNA polymerase-like protein;40;55;1;0,727272727;-0,459431619
4694541;4694541;4694071;4694071;-;-;SCO4279;acetyltransferase;43;55;1;0,781818182;-0,355094959
6603645;6603552;6602452;6602452;-;-;SCO6020;transcriptional regulator;44;55;1;0,8;-0,321928095
5260321;5260321;5261853;;+;-;SCO4829;oxidoreductase;48;55;1;0,872727273;-0,196397213
4535678;;;4535798;+;rrnA;SCOr15;5S ribosomal RNA;48;55;1;0,872727273;-0,196397213
6275003;;;6275121;+;rrnE;SCOr18;5S ribosomal RNA;48;55;1;0,872727273;-0,196397213
2382545;2382545;2383162;2383169;+;-;SCO2219;hypothetical protein;49;55;1;0,890909091;-0,166649869
2165838;2165859;2166758;2166758;+;-;SCO2020;hypothetical protein;50;55;1;0,909090909;-0,137503524
1526779;1526779;1526117;1526110;-;-;SCO1430;TetR family transcriptional regulator;51;55;1;0,927272727;-0,108934372
5416040;5416001;5415297;5415294;-;-;SCO4978;hypothetical protein;54;55;1;0,981818182;-0,026472211
767385;767385;768074;768074;+;frcK;SCO0723;fructose transport system kinase;55;55;1;1;0
1164078;1164110;1164766;1164766;+;-;SCO1106;lipoprotein;56;55;1;1,018181818;0,025995209
1524468;1524393;1523218;1523218;-;-;SCO1428;acyl-CoA dehydrogenase;58;55;1;1,054545455;0,076621282
1765022;1765022;1764432;1764418;-;-;SCO1650;hypothetical protein;67;55;1;1,218181818;0,284729477
7505756;7505756;7506241;7506241;+;-;SCO6749;hypothetical protein;69;55;1;1,254545455;0,327164743
2115989;2115989;2117479;2117508;+;-;SCO1977;oxidoreductase;70;55;1;1,272727273;0,347923303
3336468;3336677;3338146;3338146;+;-;SCO3046;hypothetical protein;71;55;1;1,290909091;0,368387406
7147390;7147390;7147028;7147028;-;-;SCO6459;regulatory protein;72;55;1;1,309090909;0,388565288
3431891;3431891;3433066;3433066;+;-;SCO3130;dehydratase;75;55;1;1,363636364;0,447458977
1877176;1877167;1876319;1876319;-;-;SCO1755;hypothetical protein;101;55;0,948972973;1,836363636;0,876851769
4661262;4661262;4660813;;-;-;SCO4252;hypothetical protein;215;55;1,07E-05;3,909090909;1,966833136
823605;823609;824058;824074;+;-;SCO0775;hypothetical protein;20;56;0,012221755;0,357142857;-1,485426827
7042754;7042737;7042054;7042054;-;-;SCO6379;hypothetical protein;21;56;0,005126112;0,375;-1,415037499
3968822;3968822;3969814;3969819;+;-;SCO3592;hypothetical protein;22;56;0,008836162;0,392857143;-1,347923303
14023;14023;13214;13214;-;-;SCO0011;hypothetical protein;27;56;0,173240927;0,482142857;-1,05246742
8653485;8653485;8654294;8654294;+;-;SCO7836;hypothetical protein;27;56;0,173240927;0,482142857;-1,05246742
7671207;7671207;7669618;7669618;-;-;SCO6906;hypothetical protein;38;56;1;0,678571429;-0,559427409
603355;603355;601133;601053;-;-;SCO0560;catalase/peroxidase;42;56;1;0,75;-0,415037499
1165774;1165774;1165403;1165350;-;-;SCO1108;regulatory protein;42;56;1;0,75;-0,415037499
7936480;7936673;7939486;7939486;+;-;SCO7143;transcriptional regulator;44;56;1;0,785714286;-0,347923303
8016958;8017040;8017786;8017786;+;-;SCO7213;hypothetical protein;45;56;1;0,803571429;-0,315501826
6491442;6491442;6490462;6490462;-;-;SCO5922;short chain dehydrogenase;46;56;1;0,821428571;-0,283792966
809975;809813;808206;808195;-;-;SCO0764;hydrolase;47;56;1;0,839285714;-0,25276607
3296750;;;3296634;-;-;SCOr07;5S ribosomal RNA;49;56;1;0,875;-0,192645078
952991;952991;953455;953455;+;-;SCO0908;hypothetical protein;50;56;1;0,892857143;-0,163498732
7132189;7132189;7133130;7133130;+;-;SCO6448;AraC-like transcriptional regulator;51;56;1;0,910714286;-0,13492958
8178701;8178701;8179468;8179468;+;-;SCO7366;hypothetical protein;52;56;1;0,928571429;-0,106915204
6301265;6301265;6296193;6296175;-;-;SCO5761;ATP-dependent DNA helicase;53;56;1;0,946428571;-0,079434467
4143008;4142994;4142257;4142257;-;-;SCO3769;TetR family transcriptional regulator;54;56;1;0,964285714;-0,05246742
7881841;7881841;7884639;7884639;+;-;SCO7093;transcriptional regulator;55;56;1;0,982142857;-0,025995209
4006218;4006160;4005960;4005960;-;-;SCO3627;hypothetical protein;56;56;1;1;0
1326802;1326802;1327284;1327290;+;-;SCO1255;G/U mismatch-specific DNA glycosylase;58;56;1;1,035714286;0,050626073
4308333;4308427;4309812;4309812;+;-;SCO3912;beta-lactamase;60;56;1;1,071428571;0,099535674
717174;717303;719897;719897;+;-;SCO0676;integral membrane sensor protein;63;56;1;1,125;0,169925001
5390534;5390534;5389941;5389928;-;-;SCO4954;hypothetical protein;71;56;1;1,267857143;0,342392197
1699296;1699336;1699530;1699530;+;-;SCO1589;hypothetical protein;74;56;1;1,321428571;0,402098444
6684384;6684384;6683518;6683518;-;-;SCO6085;hypothetical protein;74;56;1;1,321428571;0,402098444
7925354;7925356;7928127;7928127;+;-;SCO7134;transcriptional regulator;74;56;1;1,321428571;0,402098444
;4214438;4213272;;-;-;SCO3831;E1-alpha branched-chain alpha keto acid dehydrogenase;76;56;1;1,357142857;0,440572591
2768553;2768544;2768323;2768279;-;-;SCO2565;hypothetical protein;81;56;1;1,446428571;0,532495081
1295515;1295526;1297040;1297040;+;-;SCO1225;osmoprotectant transporter;82;56;1;1,464285714;0,550197083
4706467;4706467;4705079;4705079;-;-;SCO4290;trehalose-phosphate synthase;82;56;1;1,464285714;0,550197083
4927170;4927170;4928930;4928942;+;-;SCO4507;Ser/Thr protein kinase;84;56;1;1,5;0,584962501
4943703;4943703;4944296;4944296;+;-;SCO4523;hypothetical protein;93;56;1;1,660714286;0,731803889
;5322438;5323712;;+;-;SCO4888;sugar ABC transporter integral membrane protein;40;57;1;0,701754386;-0,510961919
1040663;1040764;1041465;1041465;+;-;SCO0986;hypothetical protein;41;57;1;0,719298246;-0,47533801
2500690;2500697;2501287;2501287;+;-;SCO2330;isochorismatase;43;57;1;0,754385965;-0,406625259
8605786;8605797;8606564;8606564;+;-;SCO7778;transcriptional regulator;44;57;1;0,771929825;-0,373458396
;3411514;3408950;3408944;-;-;SCO3110;ABC transporter;45;57;1;0,789473684;-0,341036918
5159838;5159838;5161100;5161105;+;-;SCO4746;lipase;46;57;1;0,807017544;-0,309328058
5519934;5519987;5520832;5520832;+;-;SCO5078;hypothetical protein;47;57;1;0,824561404;-0,278301162
786473;786591;786956;787029;+;-;SCO0744;hypothetical protein;51;57;1;0,894736842;-0,160464672
4381949;4381949;4381065;4380896;-;-;SCO3978;oxidoreductase;52;57;1;0,912280702;-0,132450296
7493862;7493869;7495605;7495605;+;-;SCO6739;BCCT family transporter;52;57;1;0,912280702;-0,132450296
7233579;7233579;7232761;7232711;-;-;SCO6539;hypothetical protein;53;57;1;0,929824561;-0,10496956
4541490;4541480;4540065;4539992;-;-;SCO4127;ATP/GTP-binding protein;54;57;1;0,947368421;-0,078002512
5360621;5360610;5359018;5359014;-;-;SCO4926;propionyl-CoA carboxylase complex B subunit;55;57;1;0,964912281;-0,051530301
5975895;5975874;5974936;5974936;-;-;SCO5489;hypothetical protein;55;57;1;0,964912281;-0,051530301
4251867;4251867;4252493;4252493;+;-;SCO3868;hypothetical protein;56;57;1;0,98245614;-0,025535092
3436004;3436004;3436459;3436460;+;-;SCO3135;acetyltransferase;58;57;1;1,01754386;0,025090981
7012868;7012868;7013566;7013621;+;-;SCO6351;hypothetical protein;63;57;1;1,105263158;0,144389909
5458892;5458994;5459911;;+;-;SCO5025;transcriptional regulator;73;57;1;1,280701754;0,356934545
5153334;5153334;5155181;5155181;+;-;SCO4740;glucosamine--fructose-6-phosphate aminotransferase;74;57;1;1,298245614;0,376563351
1873183;1873183;1874373;1874373;+;-;SCO1752;hypothetical protein;81;57;1;1,421052632;0,506959989
3001125;3001125;3001931;3002015;+;-;SCO2754;hypothetical protein;83;57;1;1,456140351;0,542149417
;86640;87311;87360;+;-;SCO0104;hydrolase;30;58;0,362607672;0,517241379;-0,9510904
7871945;7871921;7870734;7870683;-;-;SCO7081;phospholipase;30;58;0,271164496;0,517241379;-0,9510904
5162590;5162590;5162036;5162036;-;-;SCO4749;hypothetical protein;34;58;0,720491755;0,586206897;-0,770518154
6103533;6103534;6104052;6104083;+;-;SCO5600;hypothetical protein;42;58;1;0,724137931;-0,465663572
1076833;1076719;1075397;1075359;-;-;SCO1020;hypothetical protein;43;58;1;0,74137931;-0,43171624
5882480;5882480;5881074;5881074;-;-;SCO5411;integrase/recombinase;43;58;1;0,74137931;-0,43171624
850099;850042;849194;849194;-;-;SCO0802;hypothetical protein;44;58;1;0,75862069;-0,398549376
3191138;3191138;3192148;3192148;+;-;SCO2938;oxidoreductase;44;58;1;0,75862069;-0,398549376
729107;729117;730289;730289;+;-;SCO0688;hypothetical protein;47;58;1;0,810344828;-0,303392143
2457954;2457954;2458745;2458769;+;-;SCO2287;oxidoreductase;49;58;1;0,844827586;-0,243271151
7497718;7497718;7499361;7499361;+;-;SCO6742;ABC transporter ATP-binding protein;49;58;1;0,844827586;-0,243271151
2699575;2699575;2698679;2698656;-;-;SCO2501;DNA-binding protein;52;58;1;0,896551724;-0,157541277
1502704;1502704;1501823;1501783;-;-;SCO1408;hypothetical protein;53;58;1;0,913793103;-0,130060541
4543048;4543034;4541493;4541491;-;-;SCO4128;hypothetical protein;54;58;1;0,931034483;-0,103093493
1027347;1027393;1028832;1028832;+;-;SCO0975;6-phosphogluconate dehydrogenase;57;58;1;0,982758621;-0,025090981
2552027;2552256;2556893;;+;-;SCO2383;hypothetical protein;58;58;1;1;0
7046618;7046618;7047526;7047532;+;-;SCO6382;hypothetical protein;58;58;1;1;0
4808821;4808785;4808387;4808383;-;-;SCO4391;hypothetical protein;59;58;1;1,017241379;0,024662054
293519;293519;292656;292656;-;-;SCO0298;LysR family transcriptional regulator;60;58;1;1,034482759;0,0489096
2331650;2331562;2330312;;-;-;SCO2166;two component sensor kinase;60;58;1;1,034482759;0,0489096
4817994;4818113;4819708;4819954;+;-;SCO4400;hypothetical protein;60;58;1;1,034482759;0,0489096
5294274;5294399;5295061;;+;-;SCO4866;ECF sigma factor;61;58;1;1,051724138;0,072756342
1904219;1904169;1902964;1902964;-;-;SCO1779;hypothetical protein;62;58;1;1,068965517;0,096215315
;5940593;5941267;5941267;+;-;SCO5455;two-component system response regulator;64;58;1;1,103448276;0,142019005
5998409;5998409;5999350;5999353;+;-;SCO5510;dehydrogenase;64;58;1;1,103448276;0,142019005
2549404;2549404;2549871;2549871;+;-;SCO2379;acetyltransferase;65;58;1;1,120689655;0,164386818
;4451075;4451410;4451480;+;-;SCO4059;transcriptional regulator;72;58;1;1,24137931;0,311944006
2924292;2924292;2922880;2922813;-;-;SCO2682;hypothetical protein;77;58;1;1,327586207;0,408805546
2408829;2408829;2406988;2406948;-;-;SCO2238;NAD(+) synthase (glutamine-hydrolysing);82;58;1;1,413793103;0,499571009
3262378;3262446;3263402;3263402;+;-;SCO2995;ABC transporter;88;58;1;1,517241379;0,601450624
1992485;1992485;1993504;1993546;+;-;SCO1859;hypothetical protein;100;58;1;1,724137931;0,785875195
1887231;1887218;1886499;;-;-;SCO1767;DNA hydrolase;167;58;0,006896486;2,879310345;1,525723297
2091821;2091825;2092931;;+;-;SCO1956;LacI family transcription regulator;35;59;0,724600976;0,593220339;-0,753360032
44253;44253;44975;44975;+;-;SCO0058;hypothetical protein;36;59;0,959429941;0,610169492;-0,712718048
4370575;4370548;4370066;4370066;-;-;SCO3969;ATP/GTP-binding protein;38;59;1;0,644067797;-0,634715536
7428412;7428452;7433488;7433495;+;-;SCO6687;DNA-binding protein;39;59;1;0,661016949;-0,59724083
5891518;5891522;5892892;5892892;+;-;SCO5422;hypothetical protein;47;59;1;0,796610169;-0,328054198
2421857;2421804;2420563;2420519;-;-;SCO2254;transmembrane efflux protein;48;59;1;0,813559322;-0,297680549
4101508;4101508;4100888;4100888;-;-;SCO3726;hypothetical protein;49;59;1;0,830508475;-0,267933205
6692660;6692660;6693208;6693208;+;-;SCO6092;hypothetical protein;51;59;1;0,86440678;-0,210217707
696239;696248;697354;697354;+;-;SCO0659;DeoR family transcriptional regulator;53;59;1;0,898305085;-0,154722595
6162715;6162715;6161552;6161549;-;-;SCO5662;adenosine deaminase;53;59;1;0,898305085;-0,154722595
;298108;297515;297515;-;-;SCO0302;TetR family transcriptional regulator;55;59;1;0,93220339;-0,101283336
2369767;2369767;2370954;2370959;+;-;SCO2204;hypothetical protein;59;59;1;1;0
5485654;5485654;5486337;5486340;+;-;SCO5045;hypothetical protein;61;59;1;1,033898305;0,048094288
4192477;4192477;4193454;4193460;+;-;SCO3814;DNA-binding protein;62;59;1;1,050847458;0,071553261
5880206;5880130;5879411;;-;-;SCO5408;hypothetical protein;65;59;1;1,101694915;0,139724764
7481103;7481103;7480933;7480856;-;-;SCO6727;hypothetical protein;66;59;1;1,118644068;0,16175107
2892798;2892805;2894070;2894070;+;-;SCO2661;sugar hydrolase;69;59;1;1,169491525;0,225881407
2451047;2451040;2450354;2450333;-;-;SCO2281;two-component system response-regulator;73;59;1;1,237288136;0,30718151
5158372;5158372;5158001;5157964;-;acpS;SCO4744;4'-phosphopantetheinyl transferase;76;59;1;1,288135593;0,365284464
7180801;7180803;7182770;7182775;+;-;SCO6488;acyl-peptide hydrolase;78;59;1;1,322033898;0,40275917
;1909674;1908769;1908752;-;-;SCO1785;iron-siderophore uptake system ATP-binding protein;86;59;1;1,457627119;0,543621705
;4883959;4884108;4884108;+;-;SCO4463;hypothetical protein;101;59;1;1,711864407;0,775568433
6325971;6326020;6326733;6326740;+;-;SCO5788;hypothetical protein;101;59;1;1,711864407;0,775568433
4317659;4317659;4317976;4318087;+;-;SCO3923;hypothetical protein;103;59;1;1,745762712;0,803857478
8107218;8107218;8108156;8108156;+;-;SCO7299;stress-inducible protein;106;59;1;1,796610169;0,845277405
;1678681;1677149;1677149;-;-;SCO1567;transmembrane-transport protein;126;59;0,268385402;2,13559322;1,094636874
7674795;7674795;7675178;7675199;+;-;SCO6909;hypothetical protein;31;60;0,393083321;0,516666667;-0,952694285
;3858431;3858303;3858272;-;-;SCO3492;hypothetical protein;38;60;1;0,633333333;-0,658963082
7719446;7719441;7717864;7717674;-;-;SCO6953;hypothetical protein;38;60;1;0,633333333;-0,658963082
3073580;3073580;3074278;3074282;+;-;SCO2815;TetR family transcriptional regulator;39;60;1;0,65;-0,621488377
6047855;6047855;6048250;6048261;+;-;SCO5548;hypothetical protein;40;60;1;0,666666667;-0,584962501
1281749;1281713;1280487;1280365;-;-;SCO1209;acyl-CoA dehydrogenase;41;60;1;0,683333333;-0,549338591
1007245;1007202;1005700;1005586;-;-;SCO0957;oxidoreductase;42;60;1;0,7;-0,514573173
;2425387;2426211;2426211;+;-;SCO2258;ABC transporter;43;60;1;0,716666667;-0,480625841
5315652;5315652;5316884;5316884;+;-;SCO4883;peptidase;46;60;1;0,766666667;-0,38332864
;1883100;1882015;1881992;-;-;SCO1761;prephenate dehydrogenase;51;60;1;0,85;-0,234465254
3173988;3173988;3173314;3173309;-;-;SCO2923;hypothetical protein;52;60;1;0,866666667;-0,206450877
4025465;4025406;4024591;;-;-;SCO3646;oxidoreductase;52;60;1;0,866666667;-0,206450877
5691050;5690964;5690680;5690680;-;-;SCO5230;hypothetical protein;53;60;1;0,883333333;-0,178970141
2885480;2885483;2886067;2886067;+;-;SCO2654;hypothetical protein;55;60;1;0,916666667;-0,125530882
;5034844;5035260;5035260;+;-;SCO4610;hypothetical protein;59;60;1;0,983333333;-0,024247546
7799395;7799325;7798420;7798420;-;-;SCO7017;hypothetical protein;59;60;1;0,983333333;-0,024247546
4606581;4606581;4607048;4607048;+;-;SCO4197;MarR family regulatory protein;62;60;1;1,033333333;0,047305715
